timestamp,open,low,high,close,OPENPOSITIONVALUE,VALUE,VOLUME,open_interest,SETTLEPRICE,SWAPRATE,WAPRICE,CHANGE,QTY,NUMTRADES
2023-10-09,100945.0,99901.0,103018.0,100332.0,612982216.0,48437512.0,477.0,6116,100226.0,0.0,101540.0,-0.57,2.0,396
2023-10-10,100128.0,99645.0,101301.0,101246.0,632984184.0,41690286.0,415.0,6258,101148.0,0.0,100485.0,0.91,1.0,321
2023-10-11,101127.0,100494.0,101652.0,101273.0,639437722.0,24042411.0,238.0,6314,101273.0,0.0,101019.0,0.03,1.0,186
2023-10-12,101310.0,97832.0,101310.0,99169.0,680497678.0,81003214.0,820.0,6862,99169.0,0.0,98710.0,-2.08,2.0,541
2023-10-13,99169.0,98523.0,99350.0,98889.0,689135200.0,16617779.0,168.0,6968,98900.0,0.0,98915.0,-0.28,1.0,134
2023-10-16,98918.0,98680.0,99259.0,99103.0,698086400.0,41008745.0,414.0,7040,99160.0,0.0,98946.0,0.22,1.0,127
2023-10-17,99100.0,98943.0,99832.0,99601.0,702386252.0,7045546.0,71.0,7052,99601.0,0.0,99233.0,0.5,1.0,57
2023-10-18,99845.0,99398.0,99979.0,99801.0,701248064.0,18734321.0,188.0,7024,99836.0,0.0,99651.0,0.2,1.0,156
2023-10-19,99938.0,98994.0,99943.0,99298.0,696001870.0,15624453.0,157.0,7010,99287.0,0.0,99519.0,-0.5,1.0,134
2023-10-20,99305.0,97805.0,99305.0,97806.0,738435300.0,61787324.0,628.0,7550,97806.0,0.0,98351.0,-1.5,1.0,394
2023-10-23,97805.0,96682.0,97938.0,96705.0,739493414.0,63279849.0,650.0,7642,96767.0,0.0,97354.0,-1.13,1.0,345
2023-10-24,96753.0,95801.0,96846.0,95803.0,912205120.0,139435400.0,1446.0,9518,95840.0,0.0,96113.0,-0.93,1.0,471
2023-10-25,95926.0,95480.0,96110.0,95698.0,920040572.0,47899850.0,500.0,9614,95698.0,0.0,95797.0,-0.11,2.0,278
2023-10-26,95879.0,95802.0,96441.0,96269.0,1227237212.0,185078566.0,1929.0,12748,96269.0,0.0,96025.0,0.6,3.0,293
2023-10-27,96394.0,95380.0,97560.0,97422.0,1739888640.0,318579395.0,3318.0,17856,97440.0,0.0,96256.0,1.2,1.0,783
2023-10-30,97562.0,96550.0,97650.0,96766.0,1830232124.0,101441940.0,1046.0,18914,96766.0,0.0,96970.0,-0.67,1.0,486
2023-10-31,96762.0,95763.0,97547.0,97444.0,1821618136.0,63978607.0,662.0,18694,97444.0,0.0,96720.0,0.7,1.0,447
2023-11-01,97540.0,97178.0,97975.0,97489.0,1859172440.0,46380839.0,476.0,19070,97492.0,0.0,97441.0,0.05,1.0,346
2023-11-02,97550.0,97396.0,98209.0,98013.0,1880584098.0,31409416.0,321.0,19182,98039.0,0.0,97871.0,0.54,1.0,223
2023-11-03,98328.0,97400.0,98422.0,97400.0,1888391200.0,35687478.0,365.0,19388,97400.0,0.0,97753.0,-0.62,1.0,202
2023-11-06,97371.0,97166.0,97624.0,97304.0,1885361436.0,11001938.0,113.0,19374,97314.0,0.0,97361.0,-0.1,1.0,97
2023-11-07,97446.0,97411.0,97902.0,97500.0,1905345000.0,18832928.0,193.0,19542,97500.0,0.0,97580.0,0.2,1.0,147
2023-11-08,97550.0,96400.0,97800.0,96597.0,1879391232.0,32350412.0,334.0,19456,96597.0,0.0,96858.0,-0.93,2.0,218
2023-11-09,96503.0,96201.0,97020.0,96275.0,1879673100.0,22111620.0,229.0,19524,96275.0,0.0,96554.0,-0.33,1.0,138
2023-11-10,96255.0,96100.0,96710.0,96613.0,1888977376.0,14066585.0,146.0,19552,96613.0,0.0,96346.0,0.35,1.0,110
2023-11-13,96749.0,96204.0,96886.0,96204.0,1880403384.0,14112760.0,146.0,19546,96204.0,0.0,96664.0,-0.42,1.0,118
2023-11-14,96201.0,95170.0,96230.0,95196.0,1900141306.0,77400443.0,809.0,19958,95207.0,0.0,95669.0,-1.05,1.0,462
2023-11-15,95182.0,93570.0,95250.0,94074.0,2024472480.0,128092666.0,1353.0,21520,94074.0,0.0,94638.0,-1.18,1.0,644
2023-11-16,94158.0,93192.0,94158.0,93497.0,2103495506.0,88529365.0,945.0,22498,93497.0,0.0,93666.0,-0.61,1.0,456
2023-11-17,93648.0,93350.0,94802.0,94616.0,2181655728.0,70214206.0,749.0,23058,94616.0,0.0,93746.0,1.2,1.0,403
2023-11-20,94799.0,92200.0,94870.0,92440.0,2227064480.0,159641690.0,1719.0,24092,92440.0,0.0,92747.0,-2.3,2.0,815
2023-11-21,92471.0,91550.0,92475.0,92129.0,2287879600.0,106477034.0,1157.0,24848,92075.0,0.0,91924.0,-0.34,1.0,621
2023-11-22,92004.0,91600.0,92830.0,92650.0,2328366700.0,44450770.0,482.0,25124,92675.0,0.0,92247.0,0.57,1.0,279
2023-11-23,92650.0,92100.0,92690.0,92377.0,2400508722.0,83016641.0,898.0,25986,92377.0,0.0,92443.0,-0.29,3.0,390
2023-11-24,92302.0,92230.0,93563.0,92538.0,3006744696.0,410236382.0,4429.0,32492,92538.0,0.0,92644.0,0.17,1.0,1084
2023-11-27,92552.0,92300.0,92852.0,92817.0,3724374942.0,640009686.0,6913.0,40126,92817.0,0.0,92611.0,0.3,1.0,705
2023-11-28,92820.0,92750.0,93705.0,93650.0,3712224516.0,131481855.0,1412.0,39644,93639.0,0.0,93119.0,0.9,1.0,462
2023-11-29,93771.0,93085.0,93900.0,93281.0,3747844018.0,184003882.0,1968.0,40178,93281.0,0.0,93496.0,-0.39,1.0,443
2023-11-30,93201.0,92860.0,93793.0,93620.0,3876616960.0,125337037.0,1343.0,41408,93620.0,0.0,93327.0,0.36,1.0,447
2023-12-01,93734.0,93603.0,94949.0,94780.0,4018572000.0,93681016.0,995.0,42390,94800.0,0.0,94152.0,1.24,1.0,492
2023-12-04,94742.0,94545.0,95533.0,95400.0,4057552800.0,75079598.0,789.0,42532,95400.0,0.0,95160.0,0.65,2.0,493
2023-12-05,95330.0,95168.0,96797.0,96720.0,4138842240.0,107742638.0,1122.0,42792,96720.0,0.0,96034.0,1.38,6.0,638
2023-12-06,96693.0,95996.0,97530.0,96800.0,4142286452.0,145540313.0,1503.0,42844,96683.0,0.0,96834.0,0.08,1.0,921
2023-12-07,96850.0,96134.0,97100.0,96268.0,4185732640.0,76258519.0,790.0,43480,96268.0,0.0,96530.0,-0.55,5.0,481
2023-12-08,96180.0,94770.0,96258.0,95617.0,4249500800.0,177451100.0,1860.0,44416,95675.0,0.0,95399.0,-0.68,1.0,895
2023-12-11,95715.0,93710.0,96080.0,93760.0,4308459520.0,231503978.0,2450.0,45952,93760.0,0.0,94475.0,-1.94,1.0,981
2023-12-12,93701.0,92860.0,93753.0,93069.0,4427374984.0,150796174.0,1618.0,47576,93059.0,0.0,93198.0,-0.74,1.0,780
2023-12-13,93002.0,92430.0,93241.0,92731.0,4445559456.0,101042105.0,1089.0,47944,92724.0,0.0,92775.0,-0.36,1.0,610
2023-12-14,92926.0,92190.0,93266.0,92979.0,4553553546.0,207594430.0,2241.0,48974,92979.0,0.0,92635.0,0.27,1.0,951
2023-12-15,93019.0,92390.0,93550.0,93142.0,4606247674.0,196465917.0,2114.0,49462,93127.0,0.0,92937.0,0.18,1.0,871
2023-12-18,93244.0,92049.0,93452.0,92380.0,4623091566.0,279701255.0,3012.0,50034,92399.0,0.0,92854.0,-0.82,1.0,1130
2023-12-19,92356.0,91927.0,92957.0,92882.0,4649648308.0,202114263.0,2191.0,50084,92837.0,0.0,92247.0,0.54,1.0,956
2023-12-20,92825.0,92738.0,93499.0,92847.0,5277965400.0,535292396.0,5754.0,56844,92850.0,0.0,93037.0,-0.04,4.0,2337
2023-12-21,92925.0,92370.0,93802.0,92916.0,12049346880.0,4054575053.0,43599.0,129680,92916.0,0.0,92998.0,0.07,1.0,14398
2023-12-22,92960.0,92195.0,93076.0,92740.0,13727597736.0,1499957525.0,16177.0,148024,92739.0,0.0,92722.0,-0.19,1.0,5929
2023-12-25,92746.0,92140.0,93345.0,92377.0,14225010738.0,1309221923.0,14106.0,154002,92369.0,0.0,92859.0,-0.39,1.0,4083
2023-12-26,92360.0,92085.0,93100.0,92771.0,14385193156.0,823548233.0,8886.0,155068,92767.0,0.0,92684.0,0.43,1.0,3060
2023-12-27,92716.0,92621.0,93401.0,93100.0,14477047940.0,613752191.0,6592.0,155510,93094.0,0.0,93110.0,0.36,1.0,2555
2023-12-28,93030.0,91690.0,93030.0,92286.0,14404865700.0,1296328346.0,14056.0,156108,92275.0,0.0,92215.0,-0.87,2.0,5325
2023-12-29,92199.0,91753.0,92827.0,92672.0,14328869720.0,798394407.0,8647.0,154706,92620.0,0.0,92328.0,0.42,1.0,3873
2024-01-03,92715.0,92685.0,93803.0,93721.0,14535377332.0,586041243.0,6276.0,155092,93721.0,0.0,93391.0,1.13,1.0,2399
2024-01-04,93707.0,93010.0,94171.0,93055.0,14459431474.0,851918028.0,9105.0,155446,93019.0,0.0,93569.0,-0.71,2.0,2923
2024-01-05,93110.0,92300.0,93402.0,92352.0,14365985480.0,508638859.0,5485.0,155540,92362.0,0.0,92723.0,-0.76,1.0,2163
2024-01-08,92352.0,91980.0,93139.0,92790.0,14273414190.0,1151267445.0,12427.0,153810,92799.0,0.0,92653.0,0.47,1.0,5322
2024-01-09,92720.0,91441.0,92849.0,91949.0,14097436782.0,1071690674.0,11627.0,153318,91949.0,0.0,92169.0,-0.91,1.0,6153
2024-01-10,92000.0,91498.0,92175.0,92065.0,15421439890.0,1541949952.0,16781.0,167506,92065.0,0.0,91886.0,0.13,1.0,5921
2024-01-11,92066.0,90970.0,92080.0,91006.0,15722378572.0,970562334.0,10623.0,172762,91006.0,0.0,91355.0,-1.15,1.0,5299
2024-01-12,91050.0,90500.0,91170.0,90978.0,16298890656.0,943400623.0,10393.0,179152,90978.0,0.0,90765.0,-0.03,1.0,4838
2024-01-15,91034.0,90089.0,91060.0,90200.0,16727279460.0,1128607951.0,12484.0,185426,90210.0,0.0,90408.0,-0.85,1.0,6078
2024-01-16,90280.0,90040.0,91290.0,90457.0,19431823992.0,2725241314.0,30077.0,214892,90426.0,0.0,90612.0,0.29,2.0,10056
2024-01-17,90466.0,90465.0,91763.0,91550.0,20504124264.0,1744512193.0,19145.0,224008,91533.0,0.0,91123.0,1.21,1.0,7806
2024-01-18,91546.0,91120.0,91889.0,91641.0,20972497100.0,704758770.0,7707.0,228820,91655.0,0.0,91443.0,0.1,1.0,3907
2024-01-19,91700.0,90696.0,91700.0,90837.0,21108309120.0,934653342.0,10255.0,232368,90840.0,0.0,91140.0,-0.88,1.0,4693
2024-01-22,90830.0,90212.0,90916.0,90561.0,21338163942.0,609955903.0,6739.0,235622,90561.0,0.0,90512.0,-0.3,1.0,3996
2024-01-23,90534.0,90209.0,91309.0,91237.0,21567460512.0,578321128.0,6363.0,236392,91236.0,0.0,90897.0,0.75,1.0,3265
2024-01-24,91299.0,90781.0,91650.0,91375.0,21871567872.0,616180465.0,6762.0,239316,91392.0,0.0,91125.0,0.15,15.0,2692
2024-01-25,91350.0,91146.0,92350.0,91902.0,22554036378.0,1189247476.0,12944.0,245422,91899.0,0.0,91881.0,0.58,1.0,5733
2024-01-26,91935.0,91790.0,92959.0,92773.0,23647509246.0,1458311544.0,15756.0,254858,92787.0,0.0,92568.0,0.95,1.0,8275
2024-01-29,92687.0,91690.0,93149.0,91723.0,25304738920.0,2239668995.0,24239.0,275816,91745.0,0.0,92389.0,-1.13,2.0,14397
2024-01-30,91702.0,91334.0,92339.0,92219.0,27569862152.0,3198552381.0,34821.0,298964,92218.0,0.0,91865.0,0.54,1.0,19410
2024-01-31,92198.0,91915.0,92817.0,92645.0,33684050466.0,5401156147.0,58517.0,363378,92697.0,0.0,92303.0,0.46,1.0,37106
2024-02-01,92666.0,92476.0,93616.0,93445.0,42810747160.0,7881409485.0,84603.0,458212,93430.0,0.0,93170.0,0.86,1.0,55881
2024-02-02,93444.0,93309.0,94550.0,94049.0,52343104560.0,8824733567.0,94063.0,556510,94056.0,0.0,93824.0,0.65,1.0,37092
2024-02-05,94070.0,93182.0,94779.0,93507.0,52971336012.0,3752349978.0,39823.0,566502,93506.0,0.0,94232.0,-0.58,1.0,16292
2024-02-06,93473.0,93299.0,94071.0,93984.0,56025063952.0,2977372323.0,31834.0,596024,93998.0,0.0,93539.0,0.51,1.0,16609
2024-02-07,94000.0,93539.0,94370.0,93993.0,60569438116.0,4404330353.0,46805.0,644534,93974.0,0.0,94099.0,0.01,2.0,22689
2024-02-08,93977.0,93182.0,94434.0,93189.0,66551200632.0,6635278187.0,70587.0,714084,93198.0,0.0,94000.0,-0.85,1.0,29772
2024-02-09,93226.0,92805.0,93550.0,93437.0,67988418544.0,2899700551.0,31164.0,728528,93323.0,0.0,93053.0,0.27,6.0,17956
2024-02-12,93350.0,93321.0,93984.0,93815.0,74771350120.0,6314987418.0,67468.0,796966,93820.0,0.0,93603.0,0.4,3.0,23933
2024-02-13,93821.0,93432.0,93988.0,93700.0,80289331920.0,4590046651.0,48999.0,856968,93690.0,0.0,93662.0,-0.12,1.0,11506
2024-02-14,93684.0,93583.0,94187.0,93878.0,83317437632.0,3373768077.0,35965.0,887744,93853.0,0.0,93812.0,0.19,1.0,14508
2024-02-15,93924.0,93703.0,94500.0,94364.0,87465704130.0,3723684813.0,39583.0,926730,94381.0,0.0,94047.0,0.52,1.0,14606
2024-02-16,94350.0,93852.0,94750.0,93865.0,91929254400.0,8091160834.0,85910.0,979200,93882.0,0.0,94197.0,-0.53,35.0,14722
2024-02-19,93851.0,93688.0,94474.0,94450.0,95428761672.0,2816914175.0,29916.0,1010748,94414.0,0.0,94167.0,0.62,1.0,13043
2024-02-20,94380.0,93888.0,94464.0,94357.0,101873425984.0,5629691951.0,59768.0,1079648,94358.0,0.0,94088.0,-0.1,7.0,13390
2024-02-21,94352.0,94057.0,94613.0,94450.0,103955760240.0,2850522869.0,30224.0,1100620,94452.0,0.0,94308.0,0.1,1.0,9997
2024-02-22,94423.0,93420.0,94550.0,94274.0,107789637780.0,8983952756.0,95445.0,1143414,94270.0,0.0,94116.0,-0.19,2.0,32566
2024-02-26,94310.0,93537.0,94900.0,94090.0,121918246580.0,9626101441.0,102202.0,1295762,94090.0,0.0,94098.0,-0.19,1.0,15768
2024-02-27,94095.0,93727.0,94379.0,94170.0,133557976520.0,7193133992.0,76438.0,1418114,94180.0,0.0,94065.0,0.08,3.0,16412
2024-02-28,94150.0,93295.0,94261.0,93375.0,141464184234.0,7410554936.0,78884.0,1514914,93381.0,0.0,93899.0,-0.84,1.0,17766
2024-02-29,93320.0,92700.0,93693.0,93139.0,149398122726.0,6042175627.0,64901.0,1604034,93139.0,0.0,93025.0,-0.25,1.0,11433
2024-03-01,93180.0,93151.0,93926.0,93806.0,158144046588.0,5477417956.0,58698.0,1686564,93767.0,0.0,93515.0,0.72,1.0,8014
2024-03-04,93857.0,93217.0,93872.0,93385.0,163454430944.0,4613491780.0,49328.0,1750816,93359.0,0.0,93436.0,-0.45,1.0,8722
2024-03-05,93334.0,92670.0,93466.0,92754.0,169676991800.0,6411075958.0,68832.0,1828810,92780.0,0.0,93126.0,-0.68,5.0,14852
2024-03-06,92720.0,92317.0,93133.0,92870.0,190787586420.0,14911243369.0,160849.0,2054860,92847.0,0.0,92643.0,0.12,1.0,18766
2024-03-07,92864.0,92800.0,93365.0,93050.0,211434822352.0,18440665128.0,198152.0,2271856,93067.0,0.0,93029.0,0.19,3.0,23558
2024-03-11,93066.0,92495.0,93103.0,92732.0,226768893526.0,10869062753.0,117175.0,2444974,92749.0,0.0,92724.0,-0.34,1.0,20522
2024-03-12,92730.0,92690.0,94045.0,93881.0,251288650716.0,17409494792.0,186685.0,2676444,93889.0,0.0,93307.0,1.24,9.0,40963
2024-03-13,93881.0,93539.0,94100.0,93895.0,277000878856.0,21098342995.0,224737.0,2950396,93886.0,0.0,93864.0,0.01,1.0,44152
2024-03-14,93900.0,93750.0,94228.0,94173.0,308742647304.0,25656472192.0,272952.0,3278184,94181.0,0.0,94017.0,0.3,2.0,49180
2024-03-15,94200.0,94000.0,95317.0,95246.0,338227061718.0,23060926622.0,243855.0,3549934,95277.0,0.0,94616.0,1.14,1.0,32454
2024-03-18,95257.0,93707.0,95320.0,94350.0,364959261250.0,33804525073.0,357899.0,3867118,94375.0,0.0,94398.0,-0.94,1.0,59824
2024-03-19,94349.0,94141.0,95244.0,94825.0,403405790186.0,39026023798.0,411576.0,4254034,94829.0,0.0,94798.0,0.5,1.0,75358
2024-03-20,94830.0,94578.0,95251.0,94890.0,457342170246.0,56487163857.0,594896.0,4820166,94881.0,0.0,94974.0,0.07,1.0,128064
2024-03-21,94864.0,93901.0,95189.0,94594.0,509733416976.0,108391801386.0,1147944.0,5389214,94584.0,0.0,94423.0,-0.31,3.0,203243
2024-03-22,94602.0,94557.0,95555.0,95329.0,535795255632.0,76201819977.0,800863.0,5621252,95316.0,0.0,95153.0,0.78,2.0,181302
2024-03-25,95330.0,94870.0,96085.0,95143.0,528399484820.0,87764553438.0,921462.0,5553740,95143.0,0.0,95246.0,-0.19,17.0,203417
2024-03-26,95110.0,94700.0,95354.0,95220.0,547935383268.0,61052929703.0,642555.0,5754294,95222.0,0.0,95010.0,0.08,10.0,136058
2024-03-27,95207.0,94218.0,95308.0,94460.0,564638437902.0,87721804652.0,925341.0,5976338,94479.0,0.0,94800.0,-0.8,1.0,217518
2024-03-28,94461.0,94308.0,94866.0,94820.0,555841230120.0,69968930271.0,739369.0,5864232,94785.0,0.0,94631.0,0.38,15.0,171315
2024-03-29,94822.0,94050.0,94899.0,94461.0,548219421168.0,103732359915.0,1099329.0,5803536,94463.0,0.0,94355.0,-0.38,1.0,224650
2024-04-01,94480.0,94255.0,94838.0,94750.0,563313896880.0,58564777979.0,619373.0,5944638,94760.0,0.0,94555.0,0.31,30.0,147944
2024-04-02,94797.0,94565.0,95188.0,94780.0,573761437872.0,63343341722.0,667694.0,6052272,94801.0,0.0,94869.0,0.03,6.0,146107
2024-04-03,94753.0,94207.0,94990.0,94701.0,586910636600.0,64939477082.0,686761.0,6197578,94700.0,0.0,94559.0,-0.08,3.0,164924
2024-04-04,94701.0,94320.0,94745.0,94509.0,593698355316.0,48778023402.0,515968.0,6281924,94509.0,0.0,94537.0,-0.2,67.0,122706
2024-04-05,94467.0,94407.0,94991.0,94741.0,598480289348.0,58382661537.0,616282.0,6316348,94751.0,0.0,94733.0,0.24,19.0,149965
2024-04-08,94755.0,94552.0,94923.0,94780.0,579843870032.0,55163657421.0,582326.0,6116432,94801.0,0.0,94720.0,0.04,1.0,119679
2024-04-09,94823.0,94722.0,95150.0,95125.0,593017053496.0,43246737462.0,455270.0,6235852,95098.0,0.0,94991.0,0.36,24.0,107205
2024-04-10,95124.0,95077.0,95858.0,95627.0,594677473416.0,66236471768.0,693568.0,6217614,95644.0,0.0,95501.0,0.53,1.0,137209
2024-04-11,95630.0,95057.0,96131.0,95260.0,590338849764.0,72138900979.0,754293.0,6197588,95253.0,0.0,95638.0,-0.38,5.0,154603
2024-04-12,95270.0,95000.0,95600.0,95124.0,604509976070.0,58645447950.0,615947.0,6356906,95095.0,0.0,95212.0,-0.14,1.0,128201
2024-04-15,95165.0,95001.0,95429.0,95373.0,606228351726.0,40018517167.0,420133.0,6355994,95379.0,0.0,95252.0,0.26,1.0,110170
2024-04-16,95365.0,95278.0,96290.0,96289.0,594221534880.0,74942023870.0,781941.0,6172640,96267.0,0.0,95842.0,0.96,1.0,139238
2024-04-17,96265.0,95682.0,96300.0,95809.0,592983782610.0,56019530061.0,583730.0,6188970,95813.0,0.0,95968.0,-0.5,50.0,138475
2024-04-18,95816.0,95059.0,96050.0,95141.0,607931280640.0,74098974225.0,776113.0,6387980,95168.0,0.0,95474.0,-0.7,2.0,159192
2024-04-19,95169.0,94405.0,95326.0,94644.0,616148225210.0,68056370564.0,718000.0,6510098,94645.0,0.0,94785.0,-0.52,2.0,155466
2024-04-22,94645.0,94310.0,94877.0,94692.0,619625225560.0,44339182964.0,468757.0,6543724,94690.0,0.0,94589.0,0.05,1.0,107420
2024-04-23,94685.0,94156.0,94721.0,94390.0,616116596472.0,44810121623.0,474318.0,6526728,94399.0,0.0,94472.0,-0.32,2.0,112911
2024-04-24,94361.0,93665.0,94449.0,93770.0,610033916896.0,59048577891.0,628741.0,6504392,93788.0,0.0,93916.0,-0.66,1.0,138218
2024-04-25,93765.0,93560.0,94045.0,93700.0,617437587976.0,59157357149.0,630665.0,6590078,93692.0,0.0,93802.0,-0.07,25.0,145335
2024-04-26,93701.0,92767.0,93980.0,93045.0,631873125800.0,83094061904.0,889805.0,6790100,93058.0,0.0,93384.0,-0.7,4.0,202718
2024-04-27,93053.0,93037.0,93943.0,93930.0,634829354224.0,34970082224.0,374164.0,6760624,93901.0,0.0,93462.0,0.95,1.0,100364
2024-04-29,93932.0,93844.0,94720.0,94400.0,638763724160.0,36806645796.0,390005.0,6769792,94355.0,0.0,94375.0,0.5,17.0,108969
2024-04-30,94353.0,94011.0,94648.0,94224.0,635427419302.0,32037095007.0,339634.0,6743438,94229.0,0.0,94328.0,-0.19,9.0,98670
